TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Marker
1741872004.781250,-35.9745,-32.9318,-36.1199,-20.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.785156,-9.4970,-17.0517,-31.1199,-5.8931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.789062,-3.6281,-8.5109,6.7835,16.1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.792969,-24.7228,-0.5328,-10.6188,-31.6643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.796875,-4.5901,10.9805,-8.4813,-15.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.800781,9.6792,-1.2212,0.4782,11.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.804688,27.8941,19.9147,-0.7657,-17.4919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.808594,31.5238,-10.4807,37.5472,-8.6054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.812500,29.3800,17.9961,41.2595,46.6895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.816406,10.1587,-11.5616,32.3080,24.3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.820312,18.9512,14.8037,33.0954,55.9849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.824219,21.0210,55.9641,11.6912,-10.7219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.828125,15.7678,21.5120,26.6040,44.1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.832031,-3.7077,8.2877,-11.3766,-9.7749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.835938,35.4647,20.0712,10.3076,19.6297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.839844,16.4173,7.7163,-9.3241,-30.6838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.843750,18.4575,-12.9646,18.0546,1.8011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.847656,10.4720,-28.6041,5.1955,-1.6836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.851562,-10.8133,-5.9979,14.2615,-18.1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.855469,-31.4155,-13.3475,8.7512,-36.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.859375,-1.7503,-18.3188,12.3737,-22.3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.863281,-6.0173,-5.1550,-18.7813,-16.5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.867188,-14.2916,0.7451,-36.2311,-38.2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.871094,12.4447,-10.1704,18.8279,-23.7463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.875000,-28.3508,-26.0909,-18.4667,-20.0446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.878906,-23.4007,-17.8675,-9.9865,-9.5988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.882812,-13.2841,-0.8894,8.7299,-36.5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.886719,-20.5632,-0.9332,-8.9603,-16.9673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.890625,-12.5607,-1.3996,-18.3114,-0.2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.894531,11.0566,-12.7003,34.4121,-3.3470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.898438,-9.2704,15.9971,-1.6012,-8.3830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.902344,-3.4013,25.4687,38.1974,27.2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.906250,18.4823,22.1187,19.4785,32.3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.910156,-6.0370,57.9078,31.8790,32.7189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.914062,15.6462,28.1088,33.5335,18.4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.917969,16.9629,36.1886,13.4997,22.0820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.921875,29.3429,29.5535,28.5050,43.7547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.925781,31.7610,17.7677,47.7757,35.5176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.929688,15.8999,0.6568,35.5343,39.5910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.933594,14.4976,4.2473,29.6286,17.8381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.937500,11.8003,0.9444,18.3242,20.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.941406,3.5109,-10.0033,1.6123,15.7783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.945312,22.8245,-0.8550,-14.9538,21.3223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.949219,6.0791,-1.3989,16.5200,-40.7080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.953125,12.7407,11.6178,-20.9634,-10.5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.957031,-23.8347,-28.7611,-24.2313,-3.4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.960938,4.2957,-1.0936,-20.3199,-4.4748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.964844,-15.6009,-13.3714,-45.1857,-32.1452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.968750,-9.0089,-13.6239,-30.2306,-21.3859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.972656,-48.6289,-21.4366,-36.0815,-16.6184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.976562,4.8791,11.8622,-45.0796,-7.7562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.980469,-11.2611,-29.6620,-39.8514,-18.7174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.984375,12.8077,-23.5238,-17.8441,-16.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.988281,5.1572,-9.7541,2.6015,-19.3537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.992188,-37.9098,-1.2667,-8.6833,7.2967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872004.996094,20.3746,0.9245,-17.8186,15.4208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.000000,5.2525,1.7001,-5.2177,18.8872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stimulus_8hz
1741872005.003906,16.8293,15.0969,15.7133,20.6519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.007812,19.6488,20.5443,33.2283,18.9687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.011719,13.6678,14.5694,35.1067,11.4139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.015625,11.8015,45.4195,28.0310,12.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.019531,30.1009,26.1408,49.6796,42.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.023438,7.5105,15.8605,20.2305,44.6392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.027344,19.6955,37.9235,10.4222,30.9165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.031250,38.4214,-13.0454,22.3425,29.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.035156,-3.8198,-2.4059,42.9157,25.3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.039062,7.6992,7.6239,30.8213,35.7135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.042969,23.7742,-11.4162,32.1959,23.7802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.046875,-10.8241,13.4970,9.4770,0.0570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.050781,-32.0665,8.0941,7.7146,7.9541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.054688,-37.8581,16.3363,-2.8665,-29.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.058594,-19.3807,-20.9923,-17.4762,-20.8159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.062500,9.4765,-7.2739,-8.2993,-42.8171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.066406,-29.7389,0.8983,-15.6145,-33.4814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.070312,-24.0311,-17.2735,-21.9623,-34.9510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.074219,-19.1468,-5.1548,-6.9638,-56.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.078125,-2.3865,-20.4790,-14.3085,-7.5844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.082031,-4.0197,2.8457,4.9675,-31.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.085938,-16.0606,-25.1749,-26.3539,-26.2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.089844,-0.8267,-33.0916,-16.6582,-30.6965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.093750,10.6255,-10.9722,-33.6729,-4.7659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.097656,-25.1240,-1.7599,-18.1526,12.6188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.101562,-1.2204,10.9949,10.1206,5.2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.105469,-8.9708,15.8046,16.7071,8.0861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.109375,2.2058,2.4636,18.3115,-21.5735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.113281,26.1355,1.4062,30.1670,11.1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.117188,0.6766,43.0774,20.8205,26.0851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.121094,54.4984,17.7912,14.6457,37.0797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.125000,29.7272,12.7060,23.7302,29.7438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.128906,9.8675,23.4203,1.3150,52.2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.132812,14.3410,1.7666,-13.9020,9.1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.136719,-6.3117,2.2886,2.0645,7.1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.140625,-13.1885,20.8078,0.4229,20.8781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.144531,-1.4696,-10.9056,2.3978,30.5436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.148438,19.0633,-20.5030,-15.2025,28.6805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.152344,-26.5103,-10.7416,-16.0801,-27.9739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.156250,8.5699,-6.0399,1.3488,-0.3100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.160156,-16.6337,6.7722,-31.5223,8.0872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.164062,-13.3607,-11.8329,-16.6049,3.9719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.167969,-17.9210,-11.2748,-25.3246,-4.3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.171875,-8.3351,-35.2919,-41.1277,-16.1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.175781,-3.2254,-16.8881,-20.5310,-61.4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.179688,-21.4662,-35.0369,-25.3857,14.8910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.183594,-8.0630,-1.9795,-14.7406,-5.7745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.187500,7.2802,-10.5277,-2.9258,-26.2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.191406,4.1933,-8.7949,-31.8391,-15.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.195312,-9.5213,4.2611,21.5115,-3.2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.199219,-1.3565,-5.7898,56.4130,3.5981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.203125,-8.4286,-0.9061,2.1915,-20.6820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.207031,38.0527,-3.4773,11.9823,-11.1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.210938,19.1540,41.2732,12.1536,14.3956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.214844,-3.5973,14.0361,10.8337,0.8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.218750,6.7069,14.5641,58.3541,-15.3331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.222656,17.6928,30.4025,23.8815,0.4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.226562,39.6202,19.6642,37.7179,12.2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.230469,14.9479,-17.0123,42.3923,-12.9329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.234375,24.1274,45.4095,36.7026,34.5458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.238281,0.7003,4.2246,33.1180,25.5038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.242188,16.7512,-5.5098,-8.9042,18.5473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.246094,21.8454,-0.1128,18.6085,2.9446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.250000,9.2745,-10.3128,-6.9583,-20.2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.253906,-44.1693,-14.7691,17.5804,-17.5427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.257812,-13.9088,-9.8763,-25.7445,12.0336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.261719,-31.0941,-43.1296,-35.0975,-22.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.265625,-7.8544,-6.9012,-21.6454,-12.2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.269531,-18.4891,-5.2306,-14.5060,-16.8110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.273438,5.6848,-45.3330,-52.2472,-14.6718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.277344,-24.2239,-12.4049,-31.3446,-13.1608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.281250,-16.2403,-30.1727,-40.2564,-12.9562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.285156,-16.2352,-20.9548,-7.2890,-13.5173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.289062,0.2018,-5.3031,-25.9339,-8.3341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.292969,-20.7099,6.8602,3.9503,-3.1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.296875,-16.3266,3.6410,-18.6454,-10.4522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.300781,-4.8838,-17.2723,1.9501,-13.7169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.304688,17.0137,9.2043,-18.0860,4.9639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.308594,28.0112,19.7662,5.8771,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.312500,14.4661,4.2710,-4.6465,14.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.316406,27.2202,5.6596,38.1416,-0.0270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.320312,27.3514,18.6604,33.7510,-12.4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.324219,19.0706,28.5379,22.2018,36.6379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.328125,17.7197,10.4382,34.4757,3.2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.332031,28.2467,20.4152,10.6628,-23.6276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.335938,42.4044,-5.2381,25.3692,17.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.339844,24.5319,13.7688,12.1848,-5.6352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.343750,23.2135,-22.1507,17.6535,-3.8065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.347656,30.9058,4.9664,7.9265,-5.5624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.351562,-15.0224,8.6698,1.2759,2.2224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.355469,1.3731,-11.6521,-28.8445,-12.0839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.359375,8.6468,-4.8365,-14.7777,-40.6074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.363281,-2.3663,-12.7749,19.3695,-39.4883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.367188,-27.7103,-39.3812,-11.5118,-43.9096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.371094,-31.8233,-37.5873,-21.4591,-29.4271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.375000,4.6697,-25.2568,-9.9743,-14.5098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.378906,-12.3564,-20.8204,-32.4890,-29.7645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.382812,-11.6586,-27.9803,-14.7280,-23.9567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.386719,-12.6259,-31.2219,-2.0047,-19.9578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.390625,13.8315,-51.6643,6.0428,-12.7227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.394531,10.4200,20.9118,7.6683,11.7463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.398438,-2.1033,26.2580,29.1421,2.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.402344,19.1966,-7.1490,0.1657,28.8499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.406250,12.7048,-11.5748,-8.8586,8.7869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.410156,27.0143,35.7615,11.0480,20.8252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.414062,37.3486,-14.7903,9.8557,19.9574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.417969,37.5998,34.4724,21.9881,28.3740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.421875,-5.9261,29.5116,14.6165,31.8892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.425781,27.3735,14.4245,19.6934,22.7055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.429688,40.3687,39.0927,16.5780,59.8238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.433594,4.8522,5.7381,24.8041,38.2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.437500,41.9725,24.7413,6.9888,2.2144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.441406,17.2157,4.1604,5.3363,24.8379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.445312,17.5798,-15.0471,23.7320,17.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.449219,12.6715,28.9513,-32.8363,-26.9911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.453125,-26.6522,-17.1126,-10.5534,-44.8812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.457031,4.0416,-17.3289,-19.4870,-15.1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.460938,-7.2431,-2.4399,-20.6649,-24.7237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.464844,-24.2331,1.0910,-15.2620,-63.0740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.468750,5.0167,-39.1170,-37.8378,-25.7695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.472656,-48.4206,1.6144,-33.9395,-27.3254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.476562,-28.6492,-19.5556,-13.0795,-36.0040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.480469,4.0446,-19.0751,-23.8462,-0.6114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.484375,0.1483,-17.4986,-32.1534,-23.7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.488281,-19.3829,-11.5693,-1.2248,-21.3308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.492188,-17.6527,-30.3609,1.9440,-9.6025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.496094,-4.6335,3.8932,0.7283,-23.7423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.500000,8.5685,5.7559,10.5687,-10.5732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.503906,2.2762,1.9194,18.7591,-32.8312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.507812,11.9290,14.8051,14.3210,20.9665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.511719,18.1980,12.2310,24.9595,33.7979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.515625,14.6440,16.8664,6.0759,28.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.519531,14.6530,25.8330,23.3049,29.3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.523438,4.2437,16.5971,42.0312,25.9113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.527344,20.7167,7.5449,60.3443,49.2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.531250,18.4856,28.6539,27.7348,22.4490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.535156,2.1565,-1.8241,9.6353,34.7806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.539062,16.6141,26.2471,14.1537,28.8068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.542969,25.5865,0.8634,-6.8228,-9.1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.546875,4.0597,14.3387,19.9625,15.4138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.550781,4.6590,17.8813,5.2883,-17.3608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.554688,8.3576,-9.2439,-14.9654,-15.1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.558594,-11.1413,0.5610,-8.3732,-15.1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.562500,-0.6523,-6.4809,0.8229,1.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.566406,-51.0495,-15.6535,-12.4112,-32.1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.570312,-28.4792,-10.7110,-25.8945,-19.2724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.574219,-34.5594,-24.1211,-1.5092,-49.1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.578125,4.1426,5.7291,-11.8344,-28.5812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.582031,-5.3777,-15.4777,-27.4813,-31.6445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.585938,-29.8305,-24.5355,-13.6327,-2.9704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.589844,-22.3620,-16.1140,-42.8944,-29.4458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.593750,-23.7417,8.2608,-3.8087,-37.0763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.597656,6.5906,-14.0024,38.0683,-14.9165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.601562,9.4543,33.0506,16.4739,-12.1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.605469,4.7934,28.8418,1.3352,6.1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.609375,2.0128,-5.1782,10.9757,27.5209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.613281,17.9283,28.1237,18.1435,7.2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.617188,59.2919,4.2505,21.0282,21.4713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.621094,15.9991,7.3816,11.0853,17.1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.625000,38.8346,12.7754,-19.9328,27.6660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.628906,15.9211,7.4110,6.4311,5.7775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.632812,32.5649,27.0519,0.6769,19.1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872005.636719,23.7217,16.6284,5.3082,31.6290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
